Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossQReg	Time	AVG Time Per Epoch
60	3472.3784	28.923506	3516.193	3426.6055	3471.6284	1.5009567	3473.9597	3468.3987	1000.0	1000.0	299999	240.27448	68.09872	377.92776	-152.03555	240.27463	68.09425	383.86157	-136.05171	1.1839875	2.5457664	47.745033	-11.448689	-241.19753	83.37075	50.59816	2917.0747759342194	48.6179129799207
61	3455.7476	25.284492	3479.6772	3423.901	3494.8933	2.6204748	3500.7292	3491.712	1000.0	1000.0	304999	242.1102	68.43271	375.08725	-119.1465	242.11113	68.42585	388.5942	-106.19724	1.1814505	2.5189986	41.0477	-10.93141	-243.15524	81.54036	49.930733	2967.207768678665	48.64275034920114
62	3434.4058	23.517513	3467.3835	3407.4243	3452.8918	2.9629626	3457.314	3448.304	1000.0	1000.0	309999	243.89331	68.87008	402.6602	-102.03104	243.89381	68.87124	421.24408	-122.572624	1.1352619	2.5547655	33.271126	-10.28674	-244.98708	82.26682	50.326977	3017.3766927719116	48.66736605475026
63	3436.239	20.310102	3474.866	3420.3882	3422.9922	182.01715	3619.4343	3107.6636	1000.0	950.8	314999	245.89441	68.838455	419.2786	-100.182655	245.89543	68.83611	424.96368	-122.5295	1.1732465	2.5604715	34.53348	-11.061284	-246.94028	83.11873	50.12494	3066.7154223918915	48.67802261170887
64	3474.6196	43.411385	3547.4246	3429.2888	3232.7	414.78787	3495.4265	2409.0757	1000.0	933.3	319999	248.23965	68.66751	429.4347	-140.4702	248.24033	68.66649	434.7553	-110.73366	1.1208266	2.567743	36.30813	-11.082807	-249.23006	80.64625	48.984333	3116.4268963336945	48.69417029619217
65	3244.5503	419.23804	3472.4302	2406.7031	3420.3782	1.1505036	3422.1157	3418.161	933.0	1000.0	324999	250.03307	68.822174	388.58243	-131.07133	250.03497	68.81632	407.68216	-143.71783	1.1215475	2.5991697	37.707607	-12.275881	-251.17516	79.46158	48.623558	3166.452152967453	48.71464854753935
66	3176.8665	673.3677	3501.777	1671.9568	3503.5872	1.8132257	3507.074	3500.9026	911.5	1000.0	329999	251.50636	69.0355	346.7257	-155.5498	251.50865	69.02183	352.31424	-111.098724	1.1234093	2.597415	60.370132	-10.583441	-252.44388	81.22398	49.559483	3216.4646785259247	48.73431335073529
67	3449.4146	28.200436	3478.4155	3396.6907	3502.2876	4.1975083	3509.708	3496.0972	1000.0	1000.0	334999	252.654	69.30533	336.93997	-108.33232	252.65388	69.29876	338.81482	-143.86757	1.0768615	2.589705	42.519684	-13.532642	-253.51938	75.54323	46.454926	3266.219876050949	48.749550424405
68	3325.5005	307.19714	3537.8357	2715.6057	3517.586	3.7058337	3524.5884	3512.8606	955.2	1000.0	339999	253.30095	69.79453	334.68237	-144.85016	253.30229	69.78325	334.93253	-164.25978	1.0900953	2.5496998	31.978163	-11.448283	-254.3459	80.97388	49.315517	3316.5055260658264	48.77214012777104
69	3493.6733	7.103168	3506.6528	3487.2	3551.8118	1.8106593	3555.3142	3549.1025	1000.0	1000.0	344999	254.54256	69.76044	337.00012	-149.26262	254.54138	69.76055	340.85974	-119.734055	1.0959612	2.5470135	30.569815	-11.977053	-255.44118	75.1789	46.510174	3367.264766931534	48.80093868227973
70	3084.5508	916.70325	3509.358	1034.9028	3572.2961	4.22273	3581.654	3566.5046	886.8333	1000.0	349999	255.33777	70.21983	367.10773	-121.696335	255.3378	70.21247	343.10507	-187.2591	1.127897	2.60954	59.97557	-11.873291	-256.2765	77.959984	48.630264	3417.260153770447	48.818002230780465
71	3512.8313	14.280508	3526.7314	3490.6565	3547.9597	3.978773	3555.3516	3538.8225	995.6	1000.0	354999	256.624	69.93149	340.3227	-157.74136	256.62323	69.911316	342.51077	-130.86658	1.205518	2.6496935	42.172684	-13.133134	-257.5419	81.14566	50.84924	3467.7601482868195	48.84169227304593
72	3508.614	32.83451	3559.8684	3464.1797	3250.28	465.03925	3610.2742	2122.5676	1000.0	915.9	359999	257.79074	69.8853	356.4972	-118.07779	257.79056	69.86979	364.57294	-129.41187	1.20245	2.6959124	65.17919	-13.060494	-258.82214	82.53632	50.68744	3517.3914783000946	48.852659457259705
73	3183.105	612.847	3532.0635	1958.6766	3471.1626	1.8630961	3475.0713	3468.0454	910.0	1000.0	364999	258.67255	69.91105	396.666	-134.12296	258.67416	69.884705	386.62347	-183.20264	1.2359549	2.7091262	58.67009	-10.963212	-259.4949	83.37973	51.5064	3567.636178970337	48.87172851170579
74	3486.1309	18.559608	3507.533	3451.799	3378.8657	4.4194765	3385.597	3373.0818	1000.0	1000.0	369999	259.43277	69.99446	380.3228	-152.44957	259.4325	69.9758	402.56366	-109.57738	1.298497	2.7361906	54.154675	-15.338365	-260.28745	85.28319	52.276344	3617.6236939430237	48.88680671034633
75	3477.2397	30.837986	3505.507	3417.3425	3475.5242	2.4960852	3480.4314	3470.7058	1000.0	1000.0	374999	260.29703	70.082954	368.71127	-121.94163	260.2973	70.065254	381.51413	-128.0777	1.2487183	2.6970072	53.63441	-14.427689	-261.20654	77.24792	48.1415	3667.529457092285	48.9003927898407
76	3502.5405	27.632513	3543.1401	3465.4412	3537.586	2.2119741	3541.061	3533.6255	1000.0	1000.0	379999	261.4329	69.90473	389.16034	-183.86028	261.43268	69.88488	396.75165	-189.66064	1.2683138	2.7478414	53.70311	-16.555866	-262.32452	81.10386	50.12665	3717.3471117019653	48.91246203058645
77	3490.9797	24.280989	3525.2512	3452.729	3370.8164	3.1249115	3376.73	3366.8792	1000.0	1000.0	384999	262.58142	69.70657	390.74884	-165.16786	262.5815	69.69142	400.37506	-94.21329	1.2610208	2.7192786	62.013214	-14.247259	-263.30734	77.36698	47.989304	3767.5030353069305	48.92861088220175
78	3266.527	523.0602	3521.5176	2097.2024	3490.0723	2.688237	3494.5322	3485.2036	930.6667	1000.0	389999	263.18918	69.58281	378.3237	-80.313	263.18997	69.567055	388.22043	-148.29596	1.1838412	2.70653	48.675453	-12.1159315	-263.96286	75.84517	46.83935	3817.4970037937164	48.9422693160864
79	2994.466	1041.1433	3563.894	913.10394	3553.1614	2.4660332	3556.9236	3548.604	853.4	1000.0	394999	263.24854	70.02531	375.8744	-109.571724	263.24924	70.00475	408.27127	-139.2638	1.1593884	2.6969926	68.30693	-10.0095825	-264.0395	75.32454	46.62211	3867.1615240573883	48.95141173012649
80	3517.5266	49.33806	3604.5815	3455.6467	3548.1772	1.9794334	3551.4167	3544.1362	1000.0	1000.0	399999	263.6328	70.27114	413.35767	-138.43295	263.63382	70.25516	418.65976	-112.00557	1.116158	2.7083082	47.911163	-12.13931	-264.5247	70.23056	43.847755	3916.1450414657593	48.951813051104544
81	3485.909	21.957275	3516.131	3455.661	3523.218	15.038917	3540.709	3496.5227	1000.0	1000.0	404999	264.29327	70.3153	439.45026	-118.19171	264.29486	70.30182	440.9236	-153.23781	1.1042516	2.6790605	76.33659	-11.051004	-265.0949	71.69243	44.57727	3965.5149648189545	48.95697490962935
